time,ctrlCorrection0,ctrlCorrection1,ctrlCorrection2,ctrlCorrection3,ctrlDisturbance0,ctrlDisturbance1,ctrlDisturbance2,ctrlDisturbance3,ctrlGround0,ctrlGround1,ctrlGround2,ctrlGround3,ctrlOutput0,ctrlOutput1,ctrlOutput2,ctrlOutput3,ctrlOutput4,ctrlOutput5,ctrlOutputKalman0,ctrlOutputKalman1,ctrlOutputKalman2,ctrlOutputKalman3,ctrlOutputKalman4,ctrlOutputKalman5,ctrlOutputLuenburger0,ctrlOutputLuenburger1,ctrlOutputLuenburger2,ctrlOutputLuenburger3,ctrlOutputLuenburger4,ctrlOutputLuenburger5,ctrlOutputOffset0,ctrlOutputOffset1,ctrlOutputOffset2,ctrlOutputOffset3,ctrlOutputOffset4,ctrlOutputOffset5,ctrlOutputRaw0,ctrlOutputRaw1,ctrlOutputRaw2,ctrlOutputRaw3,ctrlOutputRaw4,ctrlOutputRaw5,ctrlReference0,ctrlReference1,ctrlReference2,ctrlReference3,ctrlReference4,ctrlReference5,ctrlStateIntegral0,ctrlStateIntegral1,ctrlStateIntegral2,ctrlStateIntegral3,ctrlStateIntegral4,ctrlStateIntegral5,ctrlStateKalman0,ctrlStateKalman1,ctrlStateKalman2,ctrlStateKalman3,ctrlStateKalman4,ctrlStateKalman5,ctrlStateKalman6,ctrlStateKalman7,ctrlStateKalman8,ctrlStateKalman9,ctrlStateKalman10,ctrlStateKalman11,ctrlStateKalman12,ctrlStateKalman13,ctrlStateKalman14,ctrlStateKalman15,ctrlStateKalman16,ctrlStateKalman17,ctrlStateKalman18,ctrlStateKalman19,ctrlStateKalman20,ctrlStateLuenburger0,ctrlStateLuenburger1,ctrlStateLuenburger2,ctrlStateLuenburger3,ctrlStateLuenburger4,ctrlStateLuenburger5,ctrlStateLuenburger6,ctrlStateLuenburger7,ctrlStateLuenburger8,ctrlStateLuenburger9,ctrlStateLuenburger10,ctrlStateLuenburger11,ctrlStateLuenburger12,ctrlStateLuenburger13,ctrlStateLuenburger14,ctrlStateLuenburger15,ctrlStateLuenburger16,ctrlStateLuenburger17,ctrlStateLuenburger18,ctrlStateLuenburger19,ctrlStateLuenburger20,ctrlcommand0,ctrlcommand1,ctrlcommand2,ctrlcommand3,inletRead0,inletRead1,inletRead2,inletRead3,inletTime0,inletTime1,inletTime2,inletTime3,inletWrite0,inletWrite1,inletWrite2,inletWrite3,
120.212,-0.819927,-5.91365,13.3842,-6.6506,0.757711,1.90944,-2.10107,-0.566088,230,230,180,200,6.5788,-171.049,-82.2351,0,0,0,12.3149,-152.487,-79.9782,0,0,0,25.9144,-107.396,-96.0744,0,0,0,-1861.8,-2075.61,592.092,0,0,0,-1855.22,-2246.66,509.857,0,0,0,0,-256.573,-256.573,0,0,0,23.3548,128.287,188.812,0,0,0,7.08179,-169.784,-82.0469,0,0,0,21.1235,-6.37901,-155.954,0.197062,-258.236,393.067,-237.112,21.1235,-6.33035,-155.954,-0.162256,-258.236,-26.4326,393.067,30.721,26.2718,-130.201,-123.668,0,0,0,19.2617,-5.60887,-104.152,1.80678,-286.647,371.537,-267.385,19.2617,-5.56449,-104.152,1.56682,-286.647,-27.8687,371.537,30.6589,-4.20817,2.28869,-31.1836,33.3293,222.176,222.807,159.689,234.168,1097.9,1097.9,1097.93,1097.93,224.972,226.375,162.201,226.679,
120.307,-0.801882,-5.87112,13.3415,-6.66853,0.902288,2.12667,-2.13242,-0.896537,230,230,180,200,3.2894,-194.075,-108.55,0,0,0,9.19414,-185.379,-107.871,0,0,0,26.2718,-130.201,-123.668,0,0,0,-1861.8,-2075.61,592.092,0,0,0,-1858.51,-2269.69,483.542,0,0,0,0,-256.573,-256.573,0,0,0,23.6837,134.537,203.614,0,0,0,3.73835,-193.462,-108.482,0,0,0,17.8079,-5.22939,-112.701,0.814095,-235.717,330.61,-217.909,17.8079,-5.18836,-112.701,0.554433,-235.717,-23.5342,330.61,26.4879,25.6481,-148.326,-149.779,0,0,0,16.2982,-4.31702,-54.4811,2.60391,-265.845,304.028,-249.547,16.2982,-4.27947,-54.4811,2.47839,-265.845,-24.9615,304.028,26.2135,-2.98067,2.93627,-27.446,27.4989,223.438,223.438,160.32,229.75,1098,1098,1098.03,1098.03,226.217,227.065,165.896,220.83,
120.408,-0.784098,-5.82452,13.3022,-6.69362,0.88916,2.32987,-1.9648,-1.25423,230,230,180,200,3.2894,-213.811,-138.155,0,0,0,5.51914,-204.732,-132.054,0,0,0,25.6481,-148.326,-149.779,0,0,0,-1861.8,-2075.61,592.092,0,0,0,-1858.51,-2289.42,453.938,0,0,0,0,-256.573,-256.573,0,0,0,24.0126,138.813,215.456,0,0,0,3.509,-213.193,-137.699,0,0,0,26.1563,-4.04452,-87.5402,1.1129,-212.116,273.5,-185.96,26.1563,-3.98426,-87.5402,0.911204,-212.116,-20.5166,273.5,22.3518,24.8485,-161.657,-174.235,0,0,0,18.816,-3.10634,-19.8836,3.05132,-240.842,241.909,-222.025,18.816,-3.06299,-19.8836,3.0055,-240.842,-21.8091,241.909,21.837,-2.07099,3.22024,-23.1086,21.8282,225.332,225.963,163.476,224.7,1098.1,1098.1,1098.13,1098.13,227.145,227.396,170.194,215.135,
120.497,-0.76164,-5.77722,13.2657,-6.72679,1.12294,2.36495,-1.82911,-1.65877,230,230,180,200,-3.2894,-226.969,-164.47,0,0,0,6.12463,-221.947,-158.911,0,0,0,24.8485,-161.657,-174.235,0,0,0,-1861.8,-2075.61,592.092,0,0,0,-1865.09,-2302.58,427.622,0,0,0,0,-256.573,-256.573,0,0,0,23.6837,141.773,224.666,0,0,0,-2.61808,-226.575,-164.039,0,0,0,15.8697,-3.29992,-58.5501,1.19406,-177.908,220.589,-162.039,15.8697,-3.26336,-58.5501,1.05916,-177.908,-17.1156,220.589,18.3241,23.6199,-171.46,-196.363,0,0,0,14.5833,-2.16839,8.03461,3.17375,-207.204,184.586,-192.621,14.5833,-2.13479,8.03461,3.19226,-207.204,-18.259,184.586,17.508,-0.967481,3.28345,-18.7947,16.213,225.332,225.332,167.263,219.651,1098.2,1098.2,1098.22,1098.22,228.271,227.506,174.471,209.486,
120.598,-0.738208,-5.73,13.2304,-6.76223,1.17159,2.36087,-1.76045,-1.772,230,230,180,200,-3.2894,-233.548,-184.207,0,0,0,-1.03111,-232.43,-181.83,0,0,0,23.6199,-171.46,-196.363,0,0,0,-1861.8,-2075.61,592.092,0,0,0,-1865.09,-2309.16,407.886,0,0,0,0,-256.573,-256.573,0,0,0,23.3548,144.076,231.903,0,0,0,-3.12642,-233.458,-184.027,0,0,0,21.5938,-2.28329,-42.0579,1.16592,-145.961,166.425,-124.368,21.5938,-2.23353,-42.0579,1.06902,-145.961,-13.6181,166.425,14.0899,22.073,-178.105,-214.867,0,0,0,21.5445,-1.11137,24.1136,3.14393,-174.977,129.319,-153.433,21.5445,-1.06173,24.1136,3.19949,-174.977,-14.6994,129.319,13.1863,-0.19779,3.16353,-15.1346,11.8283,226.594,227.225,171.681,212.708,1098.3,1098.3,1098.33,1098.33,229.064,227.434,178.096,205.066,
120.691,-0.714533,-5.68524,13.201,-6.80125,1.18376,2.23837,-1.47115,-1.95098,230,230,180,200,-3.2894,-236.837,-207.232,0,0,0,-0.967036,-237.664,-198.623,0,0,0,22.073,-178.105,-214.867,0,0,0,-1861.8,-2075.61,592.092,0,0,0,-1865.09,-2312.45,384.86,0,0,0,0,-256.573,-256.573,0,0,0,23.0258,146.049,236.837,0,0,0,-3.11941,-236.873,-206.598,0,0,0,24.544,-1.54548,-30.104,1.09934,-119.908,125.468,-95.3637,24.544,-1.48893,-30.104,1.02998,-119.908,-10.857,125.468,10.8427,21.4351,-182.712,-230.746,0,0,0,25.6041,-0.368792,32.8838,2.97327,-146.108,87.6202,-120.504,25.6041,-0.3098,32.8838,3.04903,-146.108,-11.715,87.6202,9.7775,0.241444,2.74921,-11.3363,8.00185,227.856,227.225,175.468,207.659,1098.4,1098.4,1098.43,1098.43,229.527,227.064,181.865,201.201,
120.812,-0.690205,-5.64427,13.1774,-6.84289,1.21637,2.04842,-1.18284,-2.08195,230,230,180,200,-3.2894,-236.837,-226.969,0,0,0,-0.665011,-239.883,-218.589,0,0,0,21.4351,-182.712,-230.746,0,0,0,-1861.8,-2075.61,592.092,0,0,0,-1865.09,-2312.45,365.124,0,0,0,0,-256.573,-256.573,0,0,0,22.6969,148.023,239.797,0,0,0,-3.11368,-237.018,-226.351,0,0,0,19.7734,-1.10699,-21.8524,0.827226,-89.515,91.594,-69.7416,19.7734,-1.06143,-21.8524,0.776878,-89.515,-8.05837,91.594,7.94005,21.2919,-185.86,-244.252,0,0,0,24.0498,0.0808225,34.9471,2.54701,-112.973,53.9758,-88.9228,24.0498,0.136233,34.9471,2.62753,-112.973,-8.69218,53.9758,6.73855,0.531173,2.15961,-7.74538,4.74545,228.487,227.225,179.255,204.503,1098.5,1098.5,1098.53,1098.53,229.841,226.515,185.432,197.903,
120.905,-0.665539,-5.60657,13.1593,-6.88717,1.23332,1.88495,-0.904332,-2.21394,230,230,180,200,-3.2894,-236.837,-243.416,0,0,0,-1.13634,-239.203,-235.303,0,0,0,21.2919,-185.86,-244.252,0,0,0,-1861.8,-2075.61,592.092,0,0,0,-1865.09,-2312.45,348.677,0,0,0,0,-256.573,-256.573,0,0,0,22.3679,149.997,241.113,0,0,0,-3.14146,-236.976,-242.819,0,0,0,16.1201,-0.809807,-21.3633,0.398262,-59.6793,64.9224,-43.5591,16.1201,-0.772666,-21.3633,0.349041,-59.6793,-5.44426,64.9224,5.43988,21.0215,-188.4,-254.831,0,0,0,22.601,0.380228,30.4706,1.98331,-80.403,27.3314,-57.802,22.601,0.432301,30.4706,2.05351,-80.403,-5.86355,27.3314,4.10575,0.785722,1.61812,-4.60393,1.9242,229.119,227.225,182.411,201.347,1098.6,1098.6,1098.63,1098.63,230.12,226.012,188.555,195.037,
121.002,-0.639975,-5.57335,13.1445,-6.93122,1.2782,1.66101,-0.736686,-2.20252,230,230,180,200,-3.2894,-233.548,-253.284,0,0,0,-1.52945,-239.112,-248.787,0,0,0,21.0215,-188.4,-254.831,0,0,0,-1861.8,-2075.61,592.092,0,0,0,-1865.09,-2309.16,338.808,0,0,0,0,-256.573,-256.573,0,0,0,22.039,152.299,241.442,0,0,0,-3.1962,-233.903,-252.954,0,0,0,10.302,-0.561281,-17.8273,0.0602526,-32.7125,40.2378,-22.4105,10.302,-0.537545,-17.8273,0.0191786,-32.7125,-3.1016,40.2378,3.18496,20.5969,-190.689,-262.11,0,0,0,21.9098,0.639393,25.4851,1.47066,-51.8827,4.4878,-29.9729,21.9098,0.689873,25.4851,1.52938,-51.8827,-3.38961,4.4878,1.81917,0.993081,1.10534,-2.32078,-0.0175032,229.119,227.225,186.198,198.822,1098.7,1098.7,1098.72,1098.72,230.353,225.532,190.824,193.051,
121.103,-0.615866,-5.54382,13.1329,-6.97319,1.20543,1.47658,-0.583668,-2.09834,230,230,180,200,0,-230.258,-259.863,0,0,0,-2.166,-235.685,-256.225,0,0,0,20.5969,-190.689,-262.11,0,0,0,-1861.8,-2075.61,592.092,0,0,0,-1861.8,-2305.87,332.23,0,0,0,0,-256.573,-256.573,0,0,0,22.039,154.931,241.113,0,0,0,-0.169365,-230.629,-259.605,0,0,0,12.5266,-0.296007,-21.3101,-0.24794,-14.2598,23.0432,-1.73316,12.5266,-0.267146,-21.3101,-0.297038,-14.2598,-1.40336,23.0432,1.54151,20.5117,-192.827,-266.529,0,0,0,24.6535,0.828428,16.6645,1.00892,-31.1615,-10.1565,-6.50798,24.6535,0.88523,16.6645,1.04732,-31.1615,-1.59145,-10.1565,0.220209,0.930862,0.63154,-0.735153,-1.00516,229.119,225.963,187.461,195.035,1098.8,1098.8,1098.83,1098.83,230.315,225.088,192.398,192.022,
121.195,-0.591349,-5.52361,13.128,-7.01303,1.22589,1.01061,-0.244432,-1.99207,230,230,180,200,0,-220.39,-269.731,0,0,0,1.0833,-232.76,-261.031,0,0,0,20.5117,-192.827,-266.529,0,0,0,-1861.8,-2075.61,592.092,0,0,0,-1861.8,-2296,322.361,0,0,0,0,-256.573,-256.573,0,0,0,22.039,158.549,239.797,0,0,0,0.0157546,-221.197,-269.099,0,0,0,1.76762,-0.306831,-12.7353,-0.305389,-1.8196,12.7873,-0.0519756,1.76762,-0.302758,-12.7353,-0.334732,-1.8196,-0.448134,12.7873,0.687619,20.6947,-194.354,-269.634,0,0,0,22.2285,0.782404,8.49651,0.58238,-15.0163,-15.7088,7.21226,22.2285,0.833619,8.49651,0.601956,-15.0163,-0.383698,-15.7088,-0.637501,0.737121,-0.277179,1.01475,-1.52409,230.381,225.332,189.354,194.404,1098.9,1098.9,1098.93,1098.93,230.146,224.199,194.143,191.463,
121.291,-0.564753,-5.50785,13.1258,-7.05318,1.32979,0.787804,-0.110231,-2.00736,230,230,180,200,-3.2894,-217.101,-273.02,0,0,0,0.192517,-222.471,-269.281,0,0,0,20.6947,-194.354,-269.634,0,0,0,-1861.8,-2075.61,592.092,0,0,0,-1865.09,-2292.71,319.072,0,0,0,0,-256.573,-256.573,0,0,0,21.7101,162.496,238.153,0,0,0,-3.08215,-217.432,-272.741,0,0,0,-4.18031,-0.564747,-26.3509,-0.91252,16.7199,13.8114,12.5396,-4.18031,-0.574378,-26.3509,-0.973232,16.7199,0.733653,13.8114,0.160015,20.1885,-196.093,-271.146,0,0,0,23.541,0.579898,-14.666,-0.192323,4.30288,-13.1779,27.8438,23.541,0.634136,-14.666,-0.226114,4.30288,0.914042,-13.1779,-1.21566,0.819602,-0.828256,2.08592,-2.07085,229.119,225.332,191.879,192.51,1099,1099,1099.03,1099.03,230.255,223.664,195.212,190.876,
121.407,-0.53828,-5.49886,13.1279,-7.09074,1.32366,0.44939,0.105105,-1.87815,230,230,180,200,-3.2894,-210.522,-276.31,0,0,0,-3.50018,-220.067,-271.069,0,0,0,20.1885,-196.093,-271.146,0,0,0,-1861.8,-2075.61,592.092,0,0,0,-1865.09,-2286.13,315.783,0,0,0,0,-256.573,-256.573,0,0,0,21.3811,167.102,236.179,0,0,0,-3.35045,-211.152,-275.932,0,0,0,-2.41538,-0.487925,-30.975,-1.09843,24.4282,8.96225,22.0128,-2.41538,-0.49349,-30.975,-1.16979,24.4282,1.40907,8.96225,-0.402455,19.843,-199.13,-271.01,0,0,0,30.8714,0.613421,-31.3514,-0.64686,14.5704,-14.0904,45.4417,30.8714,0.684549,-31.3514,-0.719094,14.5704,1.7449,-14.0904,-1.74106,0.742852,-1.39736,2.9233,-2.18652,229.119,224.7,193.141,191.879,1099.1,1099.1,1099.13,1099.13,230.205,223.104,196.051,190.723,
121.505,-0.511835,-5.49463,13.1325,-7.12598,1.32222,0.211375,0.228591,-1.76218,230,230,180,200,-3.2894,-207.232,-276.31,0,0,0,-3.59199,-214.249,-273.489,0,0,0,19.843,-199.13,-271.01,0,0,0,-1861.8,-2075.61,592.092,0,0,0,-1865.09,-2282.85,315.783,0,0,0,0,-256.573,-256.573,0,0,0,21.0522,172.036,234.205,0,0,0,-3.34657,-207.697,-276.108,0,0,0,-2.6274,-0.561819,-39.0783,-1.38263,32.2234,9.48235,29.596,-2.6274,-0.567872,-39.0783,-1.47267,32.2234,1.94052,9.48235,-0.646273,20.2358,-203.07,-269.913,0,0,0,34.8504,0.510097,-48.163,-1.1187,23.8787,-10.5662,58.7291,34.8504,0.590392,-48.163,-1.22966,23.8787,2.36442,-10.5662,-1.93922,0.616507,-1.80761,3.33505,-1.99893,230.381,224.7,193.773,191.879,1099.2,1099.2,1099.22,1099.22,230.105,222.698,196.467,190.875,
121.606,-0.485467,-5.49567,13.14,-7.15882,1.3184,-0.0518362,0.375201,-1.64177,230,230,180,200,-3.2894,-203.943,-276.31,0,0,0,-3.60931,-211.605,-272.886,0,0,0,20.2358,-203.07,-269.913,0,0,0,-1861.8,-2075.61,592.092,0,0,0,-1865.09,-2279.56,315.783,0,0,0,0,-256.573,-256.573,0,0,0,20.7232,177.299,232.232,0,0,0,-3.3503,-204.45,-276.064,0,0,0,-5.34783,-0.66618,-41.9683,-1.51295,35.8796,11.4365,30.5317,-5.34783,-0.678501,-41.9683,-1.60964,35.8796,2.12008,11.4365,-0.624831,20.947,-207.806,-268.068,0,0,0,36.6261,0.371892,-60.5849,-1.45707,29.3205,-5.36169,65.9465,36.6261,0.456279,-60.5849,-1.59666,29.3205,2.6488,-5.36169,-1.87344,0.471081,-2.18928,3.55731,-1.63245,230.381,223.438,194.404,191.879,1099.3,1099.3,1099.33,1099.33,229.986,222.315,196.697,191.209,
121.691,-0.459164,-5.49959,13.1482,-7.18947,1.31515,-0.195963,0.413337,-1.53252,230,230,180,200,-3.2894,-203.943,-273.02,0,0,0,-3.88508,-208.647,-272.476,0,0,0,20.947,-207.806,-268.068,0,0,0,-1861.8,-2075.61,592.092,0,0,0,-1865.09,-2279.56,319.072,0,0,0,0,-256.573,-256.573,0,0,0,20.3943,182.562,230.587,0,0,0,-3.35709,-204.258,-272.984,0,0,0,-6.26591,-0.802217,-48.7271,-1.71138,39.0476,15.9454,32.7817,-6.26591,-0.816653,-48.7271,-1.82365,39.0476,2.23006,15.9454,-0.47313,21.7067,-213.216,-265.527,0,0,0,38.4064,0.214576,-72.8234,-1.76793,33.0764,1.34058,71.4828,38.4064,0.303064,-72.8234,-1.93571,33.0764,2.78316,1.34058,-1.66382,0.388116,-2.34553,3.32641,-1.13413,229.119,222.807,194.404,191.248,1099.4,1099.4,1099.43,1099.43,229.929,222.155,196.475,191.676,
121.806,-0.435526,-5.50686,13.1599,-7.2175,1.18194,-0.363366,0.583,-1.40157,230,230,180,200,0,-203.943,-273.02,0,0,0,-3.98368,-209.13,-269.08,0,0,0,21.7067,-213.216,-265.527,0,0,0,-1861.8,-2075.61,592.092,0,0,0,-1861.8,-2279.56,319.072,0,0,0,0,-256.573,-256.573,0,0,0,20.3943,187.825,228.942,0,0,0,-0.288165,-204.309,-272.744,0,0,0,-2.27502,-0.778626,-51.8661,-1.68208,34.8506,19.2905,32.5755,-2.27502,-0.783867,-51.8661,-1.80157,34.8506,1.92773,19.2905,-0.18405,22.9438,-219.191,-262.989,0,0,0,40.461,0.11789,-79.6368,-1.88476,31.7483,7.42756,72.2093,40.461,0.211112,-79.6368,-2.06825,31.7483,2.58334,7.42756,-1.30797,0.0953468,-2.55341,3.29428,-0.543985,230.381,222.807,195.666,191.879,1099.5,1099.5,1099.53,1099.53,229.66,221.94,196.454,192.239,
121.902,-0.41182,-5.51752,13.1723,-7.24297,1.18527,-0.533181,0.621428,-1.27351,230,230,180,200,0,-203.943,-269.731,0,0,0,-0.515667,-209.496,-269.259,0,0,0,22.9438,-219.191,-262.989,0,0,0,-1861.8,-2075.61,592.092,0,0,0,-1861.8,-2279.56,322.361,0,0,0,0,-256.573,-256.573,0,0,0,20.3943,193.088,227.627,0,0,0,-0.0678247,-204.313,-269.701,0,0,0,-10.8119,-1.01771,-50.0497,-1.73065,36.5182,24.3435,25.7062,-10.8119,-1.04262,-50.0497,-1.84596,36.5182,1.81814,24.3435,0.15977,24.1934,-225.122,-260.521,0,0,0,35.3814,-0.140955,-84.423,-2.06495,33.9917,15.0499,69.3731,35.3814,-0.0594361,-84.423,-2.25946,33.9917,2.4987,15.0499,-0.896229,-0.058706,-2.71265,2.98165,0.118451,230.381,222.176,195.666,191.879,1099.6,1099.6,1099.63,1099.63,229.529,221.77,196.154,192.875,
121.998,-0.391011,-5.53154,13.188,-7.26546,1.04047,-0.700711,0.784695,-1.12445,230,230,180,200,3.2894,-203.943,-269.731,0,0,0,-1.14902,-209.318,-266.049,0,0,0,24.1934,-225.122,-260.521,0,0,0,-1861.8,-2075.61,592.092,0,0,0,-1858.51,-2279.56,322.361,0,0,0,0,-256.573,-256.573,0,0,0,20.7232,198.351,226.311,0,0,0,2.96917,-204.324,-269.475,0,0,0,-8.23495,-1.04417,-53.008,-1.70524,32.071,29.1719,23.8361,-8.23495,-1.06315,-53.008,-1.82737,32.071,1.44633,29.1719,0.560132,25.1712,-230.807,-258.196,0,0,0,35.6856,-0.297039,-90.9358,-2.18651,32.4427,22.8076,68.1282,35.6856,-0.21482,-90.9358,-2.39602,32.4427,2.22233,22.8076,-0.415361,-0.366498,-2.9547,2.89318,0.819961,229.119,222.176,195.666,192.51,1099.7,1099.7,1099.72,1099.72,229.242,221.514,196.081,193.555,
122.094,-0.368405,-5.54934,13.2041,-7.28632,1.13028,-0.890102,0.802947,-1.04312,230,230,180,200,0,-203.943,-266.442,0,0,0,2.14568,-209.625,-266.268,0,0,0,25.1712,-230.807,-258.196,0,0,0,-1861.8,-2075.61,592.092,0,0,0,-1861.8,-2279.56,325.651,0,0,0,0,-256.573,-256.573,0,0,0,20.7232,203.614,225.324,0,0,0,0.107842,-204.305,-266.427,0,0,0,-19.5696,-1.36608,-50.5983,-1.77184,34.2002,35.9677,14.6306,-19.5696,-1.41117,-50.5983,-1.88842,34.2002,1.28978,35.9677,1.02126,25.6197,-236.436,-255.905,0,0,0,31.1964,-0.57485,-97.2928,-2.39178,34.3162,31.7802,65.5126,31.1964,-0.502973,-97.2928,-2.61594,34.3162,2.09001,31.7802,0.0761454,-0.345891,-3.09583,2.52607,1.32266,228.487,220.913,194.404,193.773,1099.8,1099.8,1099.83,1099.83,229.286,221.355,195.73,194.036,
122.21,-0.348877,-5.56775,13.2208,-7.30415,0.976421,-0.920755,0.835853,-0.891519,230,230,180,200,3.2894,-207.232,-263.152,0,0,0,-1.84912,-209.365,-263.007,0,0,0,25.6197,-236.436,-255.905,0,0,0,-1861.8,-2075.61,592.092,0,0,0,-1858.51,-2282.85,328.94,0,0,0,0,-256.573,-256.573,0,0,0,21.0522,208.548,224.666,0,0,0,2.93434,-207.405,-263.155,0,0,0,-8.90642,-1.26283,-60.2939,-1.82622,29.2205,39.9798,20.314,-8.90642,-1.28335,-60.2939,-1.96513,29.2205,1.00632,39.9798,1.27845,25.9387,-242.442,-253.348,0,0,0,37.2388,-0.594597,-105.783,-2.48378,30.8791,37.6648,68.1179,37.2388,-0.508799,-105.783,-2.7275,30.8791,1.80335,37.6648,0.441119,-0.516354,-3.05104,2.02334,1.96513,229.119,220.913,195.666,193.773,1099.9,1099.9,1099.93,1099.93,229.135,221.381,195.244,194.661,
122.299,-0.330327,-5.58832,13.2398,-7.32117,0.92752,-1.0283,0.95147,-0.85069,230,230,180,200,3.2894,-210.522,-263.152,0,0,0,2.0437,-213.435,-260.233,0,0,0,25.9387,-242.442,-253.348,0,0,0,-1861.8,-2075.61,592.092,0,0,0,-1858.51,-2286.13,328.94,0,0,0,0,-141.444,-141.444,0,0,0,21.3811,201.64,212.495,0,0,0,3.19527,-210.721,-262.943,0,0,0,-12.1143,-1.36297,-56.6147,-1.69517,24.0927,44.6363,11.9784,-12.1143,-1.39088,-56.6147,-1.82562,24.0927,0.507976,44.6363,1.77111,26.833,-248.947,-251.467,0,0,0,33.949,-0.743089,-104.949,-2.44382,27.3738,43.6266,61.3228,33.949,-0.664871,-104.949,-2.68562,27.3738,1.38265,43.6266,0.944049,-0.305684,-1.56995,8.11786,-6.02923,229.119,221.544,194.404,193.773,1100,1100,1100.03,1100.03,229.364,222.842,201.358,186.65,
122.402,-0.312283,-5.61014,13.2587,-7.33625,0.902157,-1.09114,0.942945,-0.75396,230,230,180,200,3.2894,-213.811,-259.863,0,0,0,1.98384,-216.382,-260.534,0,0,0,26.833,-248.947,-251.467,0,0,0,-1861.8,-2075.61,592.092,0,0,0,-1858.51,-2289.42,332.23,0,0,0,0,-46.0516,-46.0516,0,0,0,21.7101,184.864,191.114,0,0,0,3.18485,-213.99,-259.916,0,0,0,-76.6094,-0.69619,43.6848,-0.731559,77.8847,-44.9601,1.27529,-76.6094,-0.872698,43.6848,-0.630909,77.8847,5.35203,-44.9601,-4.22298,27.2567,-254.984,-249.777,0,0,0,-29.9923,-0.105374,-6.85938,-1.53026,81.369,-44.5174,51.3768,-29.9923,-0.174477,-6.85938,-1.54606,81.369,6.21342,-44.5174,-4.9873,0.832405,0.244231,16.9637,-18.1811,229.119,222.176,198.822,189.354,1100.1,1100.1,1100.13,1100.13,230.52,224.634,210.222,174.483,
122.494,-0.300412,-5.62718,13.2806,-7.35305,0.593565,-0.851717,1.09857,-0.840422,230,230,180,200,3.2894,-217.101,-256.573,0,0,0,-4.47609,-209.621,-252.128,0,0,0,27.2567,-254.984,-249.777,0,0,0,-1861.8,-2075.61,592.092,0,0,0,-1858.51,-2292.71,335.519,0,0,0,0,-42.7622,-42.7622,0,0,0,22.039,167.431,169.733,0,0,0,2.82963,-216.652,-256.263,0,0,0,-118.661,1.03134,145.955,0.251469,146.781,-174.074,28.1197,-118.661,0.757946,145.955,0.587748,146.781,12.4297,-174.074,-13.2665,21.2024,-250.888,-242.506,0,0,0,-88.2725,1.42195,110.48,-0.394996,153.786,-175.994,65.5134,-88.2725,1.21857,110.48,-0.14045,153.786,13.3643,-175.994,-14.062,2.51518,0.899119,22.3759,-26.2019,229.119,221.544,204.503,183.674,1100.2,1100.2,1100.22,1100.22,232.215,225.272,215.657,166.445,
122.616,-0.296187,-5.63939,13.3085,-7.37289,0.211259,-0.610888,1.39152,-0.991893,230,230,180,200,0,-210.522,-249.995,0,0,0,-9.03646,-202.056,-241.585,0,0,0,21.2024,-250.888,-242.506,0,0,0,-1861.8,-2075.61,592.092,0,0,0,-1861.8,-2286.13,342.098,0,0,0,0,-42.7622,-42.7622,0,0,0,22.039,150.655,149.01,0,0,0,-0.52879,-210.014,-249.397,0,0,0,-92.6145,2.92246,168.631,0.534321,178.723,-254.74,86.1088,-92.6145,2.70908,168.631,0.922848,178.723,16.8014,-254.74,-19.2478,9.64648,-234.769,-228.124,0,0,0,-81.8025,3.06151,150.249,0.0297949,191.117,-259.563,109.314,-81.8025,2.87304,150.249,0.375968,191.117,17.9029,-259.563,-20.1268,3.9008,0.860938,25.3795,-30.705,229.119,224.069,210.814,174.837,1100.3,1100.3,1100.33,1100.33,233.605,225.222,218.688,161.922,
122.71,-0.294853,-5.65161,13.3401,-7.39367,0.0666831,-0.610641,1.58291,-1.03895,230,230,180,200,-6.5788,-194.075,-236.837,0,0,0,-9.79024,-193.151,-231.525,0,0,0,9.64648,-234.769,-228.124,0,0,0,-1861.8,-2075.61,592.092,0,0,0,-1868.38,-2269.69,355.255,0,0,0,0,-42.7622,-42.7622,0,0,0,21.3811,135.523,129.602,0,0,0,-6.77418,-194.031,-236.456,0,0,0,-59.6626,4.23259,164.751,0.518346,193.586,-298.675,133.924,-59.6626,4.09513,164.751,0.897933,193.586,19.2657,-298.675,-22.6756,-0.650245,-214.655,-210.212,0,0,0,-54.8547,4.26716,149.721,-0.00533252,208.907,-303.774,154.053,-54.8547,4.14078,149.721,0.339625,208.907,20.4901,-303.774,-23.5952,4.71759,0.573121,26.6428,-32.5544,231.643,224.7,215.864,168.525,1100.4,1100.4,1100.43,1100.43,234.423,224.922,219.983,160.052,
