time,ctrlCorrection0,ctrlCorrection1,ctrlCorrection2,ctrlCorrection3,ctrlDisturbance0,ctrlDisturbance1,ctrlDisturbance2,ctrlDisturbance3,ctrlGround0,ctrlGround1,ctrlGround2,ctrlGround3,ctrlOutput0,ctrlOutput1,ctrlOutput2,ctrlOutput3,ctrlOutput4,ctrlOutput5,ctrlOutputKalman0,ctrlOutputKalman1,ctrlOutputKalman2,ctrlOutputKalman3,ctrlOutputKalman4,ctrlOutputKalman5,ctrlOutputLuenburger0,ctrlOutputLuenburger1,ctrlOutputLuenburger2,ctrlOutputLuenburger3,ctrlOutputLuenburger4,ctrlOutputLuenburger5,ctrlOutputOffset0,ctrlOutputOffset1,ctrlOutputOffset2,ctrlOutputOffset3,ctrlOutputOffset4,ctrlOutputOffset5,ctrlOutputRaw0,ctrlOutputRaw1,ctrlOutputRaw2,ctrlOutputRaw3,ctrlOutputRaw4,ctrlOutputRaw5,ctrlReference0,ctrlReference1,ctrlReference2,ctrlReference3,ctrlReference4,ctrlReference5,ctrlStateIntegral0,ctrlStateIntegral1,ctrlStateIntegral2,ctrlStateIntegral3,ctrlStateIntegral4,ctrlStateIntegral5,ctrlStateKalman0,ctrlStateKalman1,ctrlStateKalman2,ctrlStateKalman3,ctrlStateKalman4,ctrlStateKalman5,ctrlStateKalman6,ctrlStateKalman7,ctrlStateKalman8,ctrlStateKalman9,ctrlStateKalman10,ctrlStateKalman11,ctrlStateKalman12,ctrlStateKalman13,ctrlStateKalman14,ctrlStateKalman15,ctrlStateKalman16,ctrlStateKalman17,ctrlStateKalman18,ctrlStateKalman19,ctrlStateKalman20,ctrlStateLuenburger0,ctrlStateLuenburger1,ctrlStateLuenburger2,ctrlStateLuenburger3,ctrlStateLuenburger4,ctrlStateLuenburger5,ctrlStateLuenburger6,ctrlStateLuenburger7,ctrlStateLuenburger8,ctrlStateLuenburger9,ctrlStateLuenburger10,ctrlStateLuenburger11,ctrlStateLuenburger12,ctrlStateLuenburger13,ctrlStateLuenburger14,ctrlStateLuenburger15,ctrlStateLuenburger16,ctrlStateLuenburger17,ctrlStateLuenburger18,ctrlStateLuenburger19,ctrlStateLuenburger20,ctrlcommand0,ctrlcommand1,ctrlcommand2,ctrlcommand3,inletRead0,inletRead1,inletRead2,inletRead3,inletTime0,inletTime1,inletTime2,inletTime3,inletWrite0,inletWrite1,inletWrite2,inletWrite3,
101.522,-1.70028,-4.19622,13.5082,-7.61169,-0.632082,-0.455238,-2.15524,3.24256,230,230,180,200,-312.493,6.5788,0,0,585.514,0,-311.39,4.15623,0,0,583.099,0,-318.752,-1.26165,0,0,599.452,0,-2378.24,-2131.53,0,0,-2279.56,0,-2690.73,-2124.95,0,0,-1694.04,0,-296.046,0,0,0,562.488,0,178.943,62.4986,0,0,-477.621,0,-312.444,6.43475,0,0,585.364,0,11.5047,0.822225,10.4689,0.215557,10.3699,-32.3434,21.8745,11.5047,0.848732,10.4689,0.239677,10.3699,1.62751,-32.3434,-2.2961,-316.941,-1.57674,0,0,597.076,0,14.437,0.170559,-12.8408,-0.104814,-4.50797,2.91179,9.92904,14.437,0.203821,-12.8408,-0.134399,-4.50797,-0.179512,2.91179,0.121305,0.293998,-0.336973,-0.229154,0.280332,228.487,225.332,193.773,191.879,810,810,810.025,810.025,228.594,225.467,193.279,192.669,
101.633,-1.71155,-4.20552,13.4655,-7.54847,-0.56328,-0.464694,-2.13314,3.16111,230,230,180,200,-312.493,6.5788,0,0,585.514,0,-311.294,7.48164,0,0,583.177,0,-316.941,-1.57674,0,0,597.076,0,-2378.24,-2131.53,0,0,-2279.56,0,-2690.73,-2124.95,0,0,-1694.04,0,-296.046,0,0,0,562.488,0,177.299,63.1565,0,0,-475.319,0,-312.421,6.65825,0,0,585.352,0,13.0358,0.770216,5.21604,0.0975417,11.2187,-29.4705,24.2545,13.0358,0.80025,5.21604,0.109559,11.2187,1.64141,-29.4705,-2.19102,-314.855,-2.03658,0,0,594.674,0,18.2853,0.171877,-19.3193,-0.225193,-3.96821,5.00218,14.3171,18.2853,0.214006,-19.3193,-0.269705,-3.96821,-0.136278,5.00218,0.163256,0.334215,-0.404355,-0.153952,0.235853,228.487,225.332,193.141,192.51,810.1,810.2,810.125,810.125,228.623,225.39,193.312,192.687,
101.713,-1.72281,-4.21481,13.4229,-7.48525,-0.56328,-0.464694,-2.13314,3.16111,230,230,180,200,-312.493,6.5788,0,0,585.514,0,-311.117,7.17985,0,0,582.926,0,-314.855,-2.03658,0,0,594.674,0,-2378.24,-2134.82,0,0,-2282.85,0,-2690.73,-2128.24,0,0,-1697.33,0,-296.046,0,0,0,562.488,0,175.654,63.8144,0,0,-473.016,0,-312.492,6.57935,0,0,585.511,0,15.2902,0.795376,2.40106,0.0464465,11.7138,-29.4051,27.004,15.2902,0.830604,2.40106,0.0519786,11.7138,1.70502,-29.4051,-2.23703,-312.668,-3.04976,0,0,592.167,0,20.5396,0.197037,-22.1342,-0.276289,-3.47304,5.06764,17.0666,20.5396,0.24436,-22.1342,-0.327286,-3.47304,-0.0726657,5.06764,0.117244,0.406868,-0.425633,-0.0724741,0.0974265,228.487,225.332,193.141,191.879,810.2,810.2,810.225,810.225,228.684,225.36,193.35,192.612,
101.84,-1.71638,-4.22287,13.4178,-7.47852,0.321534,-0.402975,-0.255086,0.336527,230,230,180,200,-312.493,6.5788,0,0,585.514,0,-310.963,6.81945,0,0,582.811,0,-312.668,-3.04976,0,0,592.167,0,-2378.24,-2134.82,0,0,-2282.85,0,-2690.73,-2128.24,0,0,-1697.33,0,-111.84,0,0,0,746.694,0,155.589,64.4723,0,0,-489.134,0,-312.495,6.58138,0,0,585.509,0,2.08533,0.0714071,-0.987478,-0.0169454,1.10038,-2.19823,3.18571,2.08533,0.0762117,-0.987478,-0.0192206,1.10038,0.156858,-2.19823,-0.187651,-310.556,-4.18139,0,0,589.739,0,22.8537,0.254235,-23.4538,-0.289932,-3.23279,3.83292,19.6209,22.8537,0.30689,-23.4538,-0.343969,-3.23279,0.00318937,3.83292,0.00771707,3.38993,3.70027,-15.8229,7.93165,228.487,225.332,193.773,192.51,810.4,810.4,810.325,810.325,231.674,229.477,177.595,200.453,
101.935,-1.7091,-4.23118,13.4145,-7.47423,0.364243,-0.415709,-0.162922,0.214388,230,230,180,200,-312.493,6.5788,0,0,585.514,0,-312.286,6.48263,0,0,585.19,0,-310.556,-4.18139,0,0,589.739,0,-2378.24,-2134.82,0,0,-2282.85,0,-2690.73,-2128.24,0,0,-1697.33,0,6.5788,0,0,0,865.113,0,123.682,65.1302,0,0,-517.094,0,-312.486,6.57574,0,0,585.502,0,115.362,2.25522,24.8513,3.9722,-177.271,37.0575,-61.9088,115.362,2.52101,24.8513,4.02945,-177.271,-11.5109,37.0575,6.84993,-308.504,-5.26892,0,0,587.401,0,137.203,2.47359,1.86491,3.68948,-181.044,41.9763,-43.8412,137.203,2.78971,1.86491,3.69378,-181.044,-11.5855,41.9763,6.94919,6.62836,8.61953,-35.9314,18.9568,228.487,225.332,189.354,193.773,810.4,810.4,810.425,810.425,234.919,234.388,157.483,211.483,
102.046,-1.68543,-4.21809,13.3065,-7.40297,1.18346,0.654927,-5.40162,3.56323,230,230,180,200,-312.493,9.86821,0,0,585.514,0,-300.95,9.06087,0,0,591.693,0,-308.504,-5.26892,0,0,587.401,0,-2378.24,-2134.82,0,0,-2282.85,0,-2690.73,-2124.95,0,0,-1697.33,0,46.0516,0,0,0,904.586,0,87.827,66.117,0,0,-549.001,0,-311.927,9.83333,0,0,585.829,0,211.469,4.03256,53.9292,7.65257,-341.995,76.5969,-130.526,211.469,4.51979,53.9292,7.77683,-341.995,-22.5254,76.5969,13.6008,-295.315,-3.25808,0,0,591.78,0,271.706,4.81372,27.6003,8.45984,-403.173,103.867,-131.468,271.706,5.43973,27.6003,8.52343,-403.173,-26.4951,103.867,16.5258,8.38771,11.768,-51.3174,28.88,233.537,232.906,170.419,203.871,810.6,810.6,810.525,810.525,236.702,237.55,141.989,221.477,
102.135,-1.6426,-4.17921,13.123,-7.30121,2.14157,1.94372,-9.17291,5.08762,230,230,180,200,-302.625,9.86821,0,0,592.092,0,-290.78,15.2262,0,0,598.882,0,-295.315,-3.25808,0,0,591.78,0,-2378.24,-2134.82,0,0,-2282.85,0,-2680.86,-2124.95,0,0,-1690.75,0,46.0516,0,0,0,904.586,0,52.9594,67.1038,0,0,-580.251,0,-301.956,10.1694,0,0,592.478,0,274.851,4.41049,45.0191,9.56378,-460.662,140.792,-185.811,274.851,5.04375,45.0191,9.66751,-460.662,-31.3627,140.792,20.4971,-269.094,1.1261,0,0,605.215,0,363.856,5.95763,31.7401,11.5843,-566.737,171.141,-202.881,363.856,6.79595,31.7401,11.6575,-566.737,-38.0529,171.141,24.8744,8.73181,13.1008,-59.6032,35.3003,233.537,232.906,154.639,211.446,810.6,810.6,810.625,810.625,237.089,238.922,133.52,227.999,
102.245,-1.58531,-4.13403,12.9336,-7.21425,2.86466,2.25908,-9.47198,4.34824,230,230,180,200,-282.889,13.1576,0,0,615.118,0,-274.471,14.6713,0,0,611.06,0,-269.094,1.1261,0,0,605.215,0,-2378.24,-2134.82,0,0,-2282.85,0,-2661.13,-2121.66,0,0,-1667.73,0,46.0516,0,0,0,904.586,0,20.0654,68.4196,0,0,-609.197,0,-282.402,13.2714,0,0,614.893,0,293.165,3.90919,40.2686,10.6088,-534.731,201.297,-241.566,293.165,4.58464,40.2686,10.7016,-534.731,-37.6159,201.297,26.2407,-234.556,5.93874,0,0,627.063,0,401.199,6.05233,27.2406,12.9432,-649.663,221.223,-248.464,401.199,6.97669,27.2406,13.006,-649.663,-44.3979,221.223,30.1226,8.61564,13.0777,-62.241,38.0959,236.693,236.062,140.753,222.176,810.8,810.8,810.725,810.725,237.03,238.944,130.693,230.882,
102.335,-1.52416,-4.09088,12.7648,-7.14981,3.05737,2.1576,-8.43684,3.22187,230,230,180,200,-253.284,16.447,0,0,644.723,0,-253.086,17.2982,0,0,639.049,0,-234.556,5.93874,0,0,627.063,0,-2378.24,-2134.82,0,0,-2282.85,0,-2631.52,-2118.38,0,0,-1638.12,0,46.0516,0,0,0,904.586,0,-9.86821,70.0643,0,0,-635.184,0,-253.284,16.5129,0,0,644.373,0,305.284,3.51937,23.5594,10.7838,-567.217,238.373,-261.933,305.284,4.22275,23.5594,10.8381,-567.217,-40.5284,238.373,29.2949,-196.969,10.2346,0,0,654.487,0,415.049,5.84365,10.4925,13.017,-673.698,248.156,-258.649,415.049,6.79993,10.4925,13.0412,-673.698,-46.4731,248.156,32.2878,8.16509,12.2948,-60.928,38.1588,236.693,237.955,135.073,226.594,810.9,810.9,810.825,810.825,236.641,238.204,131.837,231.009,
102.432,-1.45582,-4.05484,12.6359,-7.12522,3.41702,1.80201,-6.44866,1.22963,230,230,180,200,-223.679,19.7364,0,0,684.196,0,-222.755,18.8689,0,0,670.567,0,-196.969,10.2346,0,0,654.487,0,-2378.24,-2134.82,0,0,-2282.85,0,-2601.92,-2115.09,0,0,-1598.65,0,46.0516,0,0,0,904.586,0,-36.8413,72.0379,0,0,-657.223,0,-223.663,19.7237,0,0,683.344,0,291.937,2.79831,12.5216,10.4204,-566.764,262.305,-274.827,291.937,3.47093,12.5216,10.4492,-566.764,-41.2143,262.305,30.7899,-159.107,12.9177,0,0,684.528,0,408.089,5.43958,-6.90969,12.3348,-656.709,255.529,-248.619,408.089,6.37982,-6.90969,12.3189,-656.709,-45.5578,255.529,32.1781,7.85377,11.0413,-56.7613,35.737,236.693,237.955,131.286,229.119,810.9,810.9,810.925,810.925,236.398,236.986,135.875,228.612,
102.515,-1.3873,-4.02668,12.5555,-7.14151,3.42594,1.40783,-4.01909,-0.814686,230,230,180,200,-187.496,19.7364,0,0,723.669,0,-194.469,20.9759,0,0,710.827,0,-159.107,12.9177,0,0,684.528,0,-2378.24,-2134.82,0,0,-2282.85,0,-2565.73,-2115.09,0,0,-1559.18,0,46.0516,0,0,0,904.586,0,-60.1961,74.0116,0,0,-675.314,0,-187.971,19.8323,0,0,722.821,0,288.063,2.50395,-7.33711,9.67594,-546.662,265.936,-258.599,288.063,3.16764,-7.33711,9.65903,-546.662,-39.9476,265.936,30.3275,-122.249,13.6579,0,0,714.739,0,397.016,5.20222,-26.7208,11.1959,-613.13,242.835,-216.114,397.016,6.11694,-26.7208,11.1344,-613.13,-42.411,242.835,30.0535,7.3396,9.62006,-50.5334,31.665,235.43,237.324,133.179,229.119,811,811,811.025,811.025,235.952,235.593,142.022,224.523,
102.614,-1.31387,-4.00178,12.4904,-7.17478,3.67136,1.24532,-3.25324,-1.66344,230,230,180,200,-161.181,19.7364,0,0,756.563,0,-159.165,19.0986,0,0,748.681,0,-122.249,13.6579,0,0,714.739,0,-2378.24,-2134.82,0,0,-2282.85,0,-2539.42,-2115.09,0,0,-1526.28,0,46.0516,0,0,0,904.586,0,-80.9193,75.9852,0,0,-690.117,0,-161.081,19.7297,0,0,756.06,0,253.871,1.97271,-12.7029,8.44823,-487.358,246.19,-233.487,253.871,2.55763,-12.7029,8.41897,-487.358,-35.8736,246.19,27.5663,-87.8005,12.4112,0,0,742.159,0,369.339,4.87289,-37.1026,9.83473,-548.247,216.011,-178.908,369.339,5.72385,-37.1026,9.74924,-548.247,-37.7017,216.011,26.6092,7.0763,8.39374,-44.4058,27.1963,235.43,236.062,138.229,225.332,811.1,811.1,811.125,811.125,235.762,234.392,148.085,220.021,
102.718,-1.23977,-3.98714,12.4722,-7.24532,3.70508,0.731932,-0.910325,-3.52669,230,230,180,200,-128.287,19.7364,0,0,796.035,0,-135.694,18.4594,0,0,779.409,0,-87.8005,12.4112,0,0,742.159,0,-2378.24,-2134.82,0,0,-2282.85,0,-2506.52,-2115.09,0,0,-1486.81,0,46.0516,0,0,0,904.586,0,-98.3531,77.9588,0,0,-700.972,0,-128.828,19.6872,0,0,794.924,0,234.318,1.80628,-13.4756,7.73978,-448.261,227.419,-213.943,234.318,2.34615,-13.4756,7.70873,-448.261,-33.0039,227.419,25.4002,-56.465,10.429,0,0,767.405,0,346.493,4.76218,-43.5341,8.64563,-486.518,183.559,-140.025,346.493,5.5605,-43.5341,8.54532,-486.518,-33.0188,183.559,22.9001,6.73827,6.87844,-37.0436,21.8983,236.693,235.43,143.909,222.176,811.2,811.2,811.225,811.225,235.499,232.891,155.429,214.653,
102.821,-1.1706,-3.97588,12.493,-7.34651,3.45868,0.562686,1.03861,-5.05998,230,230,180,200,-92.1033,13.1576,0,0,825.64,0,-105.396,18.3397,0,0,816.318,0,-56.465,10.429,0,0,767.405,0,-2378.24,-2134.82,0,0,-2282.85,0,-2470.34,-2121.66,0,0,-1457.21,0,46.0516,0,0,0,904.586,0,-112.169,79.2746,0,0,-708.866,0,-92.9796,13.4764,0,0,824.954,0,224.256,1.78185,-32.2143,6.50215,-394.455,202.413,-170.199,224.256,2.29853,-32.2143,6.42793,-394.455,-28.85,202.413,22.2208,-26.8614,7.2774,0,0,789.194,0,319.211,4.60636,-52.6886,7.1833,-412.127,145.605,-92.9161,319.211,5.34182,-52.6886,7.0619,-412.127,-27.3978,145.605,18.4904,6.03326,5.61199,-29.3605,16.4079,234.799,233.537,149.59,219.02,811.3,811.3,811.325,811.325,234.863,231.636,163.133,209.061,
102.914,-1.1079,-3.9749,12.5672,-7.48438,3.13502,0.0493051,3.70873,-6.89306,230,230,180,200,-52.6304,9.86821,0,0,858.534,0,-70.554,10.255,0,0,841.974,0,-26.8614,7.2774,0,0,789.194,0,-2378.24,-2134.82,0,0,-2282.85,0,-2430.87,-2124.95,0,0,-1424.31,0,46.0516,0,0,0,904.586,0,-122.037,80.2614,0,0,-713.471,0,-53.8622,9.88647,0,0,857.36,0,194.706,1.59785,-25.722,5.71151,-343.031,174.047,-148.325,194.706,2.04645,-25.722,5.65225,-343.031,-25.0406,174.047,19.2273,1.06576,3.27889,0,0,807.539,0,272.49,4.21338,-44.5508,5.86976,-332.214,104.275,-59.7238,272.49,4.84119,-44.5508,5.76711,-332.214,-21.585,104.275,13.9673,5.06351,4.01244,-20.7034,10.6094,235.43,232.906,157.164,212.708,811.4,811.4,811.425,811.425,233.956,230.038,171.864,203.125,
103.01,-1.04777,-3.975,12.6626,-7.6398,3.00648,-0.00518188,4.76969,-7.77099,230,230,180,200,-26.3152,3.2894,0,0,878.27,0,-34.3916,7.31427,0,0,872.193,0,1.06576,3.27889,0,0,807.539,0,-2378.24,-2134.82,0,0,-2282.85,0,-2404.55,-2131.53,0,0,-1404.57,0,46.0516,0,0,0,904.586,0,-129.274,80.5904,0,0,-716.103,0,-26.8517,3.54345,0,0,877.814,0,149.893,1.05593,-27.9105,4.17911,-262.505,140.522,-112.612,149.893,1.40129,-27.9105,4.1148,-262.505,-19.3291,140.522,15.0915,24.1215,-0.192813,0,0,822.728,0,217.689,3.60963,-40.0935,4.24442,-240.578,62.982,-22.8884,217.689,4.11118,-40.0935,4.15204,-240.578,-15.0727,62.982,9.13534,4.44655,2.8585,-13.4836,5.3591,234.799,231.643,165.369,207.659,811.5,811.5,811.525,811.525,233.399,228.884,179.179,197.719,
103.13,-0.992495,-3.97692,12.7716,-7.80217,2.76354,-0.0957394,5.45071,-8.11851,230,230,180,200,-3.2894,0,0,0,891.428,0,-11.8624,0.752406,0,0,889.075,0,24.1215,-0.192813,0,0,822.728,0,-2378.24,-2134.82,0,0,-2282.85,0,-2381.53,-2134.82,0,0,-1391.42,0,46.0516,0,0,0,904.586,0,-134.208,80.5904,0,0,-717.419,0,-3.85907,0.0221937,0,0,891.23,0,117.238,0.900011,-23.7463,3.09164,-196.261,102.769,-79.023,117.238,1.17013,-23.7463,3.03692,-196.261,-14.3408,102.769,11.0723,41.7181,-3.22102,0,0,833.982,0,174.529,3.28092,-31.5787,3.04121,-165.886,22.9355,8.64319,174.529,3.68304,-31.5787,2.96846,-165.886,-9.60108,22.9355,4.82229,3.88591,1.95227,-7.74225,1.24882,234.168,230.381,172.944,201.978,811.6,811.6,811.625,811.625,232.893,227.975,185.029,193.447,
103.218,-0.93911,-3.98317,12.8936,-7.97137,2.66925,-0.312574,6.10343,-8.4601,230,230,180,200,13.1576,0,0,0,904.586,0,7.86475,-2.35244,0,0,899.133,0,41.7181,-3.22102,0,0,833.982,0,-2378.24,-2134.82,0,0,-2282.85,0,-2365.08,-2134.82,0,0,-1378.26,0,46.0516,0,0,0,904.586,0,-137.497,80.5904,0,0,-717.419,0,12.7748,-0.154212,0,0,904.205,0,83.125,0.661491,-12.5189,2.33728,-143.549,72.9425,-60.4236,83.125,0.853011,-12.5189,2.30844,-143.549,-10.4859,72.9425,8.0017,54.8213,-5.00368,0,0,842.372,0,137.655,2.96655,-23.3917,2.08761,-105.964,-8.29984,31.6916,137.655,3.28371,-23.3917,2.03372,-105.964,-5.26217,-8.29984,1.44308,3.49592,1.04097,-2.99797,-2.04705,233.537,229.119,179.255,198.822,811.7,811.7,811.725,811.725,232.557,227.058,189.896,189.982,
103.307,-0.890183,-3.99014,13.0174,-8.13711,2.44639,-0.34849,6.18918,-8.28707,230,230,180,200,26.3152,0,0,0,907.875,0,21.0873,-1.40611,0,0,910.248,0,54.8213,-5.00368,0,0,842.372,0,-2378.24,-2134.82,0,0,-2282.85,0,-2351.92,-2134.82,0,0,-1374.97,0,46.0516,0,0,0,904.586,0,-139.471,80.5904,0,0,-717.09,0,25.9742,-0.12698,0,0,908.019,0,65.6128,0.611324,-15.7514,1.4806,-96.956,47.0945,-31.3432,65.6128,0.762496,-15.7514,1.4443,-96.956,-6.91789,47.0945,5.13777,64.2992,-5.8139,0,0,847.838,0,113.022,2.74108,-24.2872,1.18149,-56.788,-31.9465,56.2337,113.022,3.00148,-24.2872,1.12554,-56.788,-1.66885,-31.9465,-1.29935,3.01392,0.406991,0.260398,-4.06376,231.643,227.225,184.305,194.404,811.8,811.8,811.825,811.825,232.124,226.417,193.278,187.799,
103.423,-0.844163,-4.0007,13.1437,-8.29882,2.301,-0.528088,6.31241,-8.08532,230,230,180,200,36.1834,3.2894,0,0,911.164,0,32.5355,-1.70212,0,0,911.153,0,64.2992,-5.8139,0,0,847.838,0,-2378.24,-2134.82,0,0,-2282.85,0,-2342.05,-2131.53,0,0,-1371.68,0,46.0516,0,0,0,904.586,0,-140.457,80.9193,0,0,-716.432,0,35.9191,2.94293,0,0,911.17,0,43.5726,0.421913,-9.50934,0.990099,-64.0596,29.9963,-20.487,43.5726,0.522304,-9.50934,0.96819,-64.0596,-4.5527,29.9963,3.3195,71.3683,-6.24672,0,0,850.621,0,89.2063,2.41814,-22.3383,0.536239,-21.3509,-45.5171,67.8554,89.2063,2.62367,-22.3383,0.484771,-21.3509,0.760115,-45.5171,-2.99843,2.52402,-0.223552,2.61342,-5.16915,232.275,227.225,187.461,189.354,811.9,811.9,811.925,811.925,231.68,225.776,195.757,186.532,
103.505,-0.801717,-4.01044,13.2654,-8.45322,2.1223,-0.486932,6.08462,-7.71999,230,230,180,200,42.7622,3.2894,0,0,907.875,0,40.2763,1.992,0,0,913.219,0,71.3683,-6.24672,0,0,850.621,0,-2378.24,-2134.82,0,0,-2282.85,0,-2335.48,-2131.53,0,0,-1374.97,0,46.0516,0,0,0,904.586,0,-140.786,81.2482,0,0,-716.103,0,42.616,3.16711,0,0,908.233,0,30.5855,0.197446,-16.0024,0.355969,-36.3013,21.7182,-5.71582,30.5855,0.267915,-16.0024,0.319099,-36.3013,-2.62157,21.7182,2.04252,76.0708,-6.50288,0,0,851.492,0,70.9606,2.05009,-26.1034,-0.0725197,5.57414,-50.4313,76.5347,70.9606,2.21359,-26.1034,-0.132662,5.57414,2.48296,-50.4313,-3.98881,2.07728,-0.512472,3.7487,-5.48598,231.643,226.594,191.248,188.723,812,812,812.025,812.025,231.276,225.477,197.014,186.061,
103.614,-0.765512,-4.02241,13.3874,-8.59946,1.81025,-0.598633,6.10076,-7.31238,230,230,180,200,52.6304,6.5788,0,0,904.586,0,45.6746,1.56687,0,0,908.805,0,76.0708,-6.50288,0,0,851.492,0,-2378.24,-2134.82,0,0,-2282.85,0,-2325.61,-2128.24,0,0,-1378.26,0,46.0516,0,0,0,904.586,0,-140.129,81.9061,0,0,-716.103,0,52.1647,6.19394,0,0,904.864,0,22.51,0.116693,-14.4727,0.169899,-24.4284,16.3911,-1.91843,22.51,0.168556,-14.4727,0.136554,-24.4284,-1.78032,16.3911,1.44277,79.6072,-6.78256,0,0,850.951,0,54.8929,1.71067,-24.4467,-0.371026,20.1664,-50.6126,75.0592,54.8929,1.83714,-24.4467,-0.427351,20.1664,3.27671,-50.6126,-4.3014,1.38776,-0.90693,4.57857,-5.10922,231.643,225.963,193.141,186.83,812.1,812.1,812.125,812.125,230.622,225.071,197.966,186.291,
103.699,-0.731919,-4.03634,13.5056,-8.73733,1.67962,-0.696557,5.91038,-6.89344,230,230,180,200,55.9198,9.86821,0,0,901.296,0,54.4157,4.74667,0,0,905.056,0,79.6072,-6.78256,0,0,850.951,0,-2378.24,-2134.82,0,0,-2282.85,0,-2322.32,-2124.95,0,0,-1381.55,0,46.0516,0,0,0,904.586,0,-139.142,82.8929,0,0,-716.432,0,55.8134,9.50306,0,0,901.57,0,3.61707,-0.316019,-12.5821,-0.137574,-10.0512,19.0162,-6.43415,3.61707,-0.307685,-12.5821,-0.166563,-10.0512,-1.09656,19.0162,1.33915,81.5242,-6.49742,0,0,850.258,0,35.0242,1.15384,-25.8503,-0.757363,33.8877,-43.0616,68.912,35.0242,1.23454,-25.8503,-0.816922,33.8877,3.78543,-43.0616,-4.10136,0.901348,-1.27597,4.83906,-4.41646,231.643,225.332,194.404,186.83,812.2,812.2,812.225,812.225,230.169,224.688,198.345,186.846,
103.817,-0.701942,-4.05202,13.621,-8.86706,1.49887,-0.783997,5.7716,-6.48647,230,230,180,200,59.2092,13.1576,0,0,898.007,0,56.1751,8.24486,0,0,902.214,0,81.5242,-6.49742,0,0,850.258,0,-2378.24,-2134.82,0,0,-2282.85,0,-2319.03,-2121.66,0,0,-1384.84,0,46.0516,0,0,0,904.586,0,-137.826,84.2087,0,0,-717.09,0,59.0039,12.7962,0,0,898.304,0,-3.18947,-0.576224,-17.6265,-0.389984,-3.52575,24.3417,-6.71522,-3.18947,-0.583572,-17.6265,-0.430595,-3.52575,-0.850019,24.3417,1.50029,81.6379,-6.02778,0,0,849.873,0,25.0364,0.734138,-32.7069,-1.08673,40.6182,-32.9477,65.6546,25.0364,0.791821,-32.7069,-1.16208,40.6182,3.88839,-32.9477,-3.64532,0.469049,-1.5929,4.80019,-3.54246,231.012,225.332,195.666,186.83,812.3,812.3,812.325,812.325,229.767,224.355,198.421,187.59,
103.91,-0.674946,-4.06646,13.7288,-8.98736,1.34977,-0.722071,5.38737,-6.01507,230,230,180,200,59.2092,13.1576,0,0,891.428,0,58.685,11.0336,0,0,898.975,0,81.6379,-6.02778,0,0,849.873,0,-2378.24,-2134.82,0,0,-2282.85,0,-2319.03,-2121.66,0,0,-1391.42,0,46.0516,0,0,0,904.586,0,-136.51,85.5245,0,0,-718.406,0,59.2007,12.9769,0,0,891.953,0,-6.82967,-0.835106,-27.1524,-0.713728,2.45316,31.5289,-4.3765,-6.82967,-0.850842,-27.1524,-0.776288,2.45316,-0.644603,31.5289,1.73468,80.8192,-6.37426,0,0,849.032,0,17.6901,0.350902,-40.1276,-1.36073,44.0257,-21.5883,61.7159,17.6901,0.39166,-40.1276,-1.45318,44.0257,3.76976,-21.5883,-3.03719,0.149876,-1.57132,4.07053,-2.48167,230.381,224.7,195.666,187.461,812.4,812.4,812.425,812.425,229.475,224.362,197.799,188.531,
104.017,-0.651035,-4.08014,13.8292,-9.09799,1.19557,-0.684094,5.02008,-5.53156,230,230,180,200,59.2092,13.1576,0,0,884.849,0,58.5177,10.2616,0,0,892.391,0,80.8192,-6.37426,0,0,849.032,0,-2378.24,-2134.82,0,0,-2282.85,0,-2319.03,-2121.66,0,0,-1398,0,46.0516,0,0,0,904.586,0,-135.194,86.8402,0,0,-720.379,0,59.186,12.9242,0,0,885.378,0,-9.58318,-0.98169,-28.0847,-0.724731,0.318045,37.3498,-9.26514,-9.58318,-1.00377,-28.0847,-0.789438,0.318045,-0.956992,37.3498,2.17571,79.4352,-7.49382,0,0,847.86,0,11.4603,0.0733364,-39.73,-1.34145,39.5523,-11.2826,51.0126,11.4603,0.0997408,-39.73,-1.43298,39.5523,3.14481,-11.2826,-2.21761,-0.125197,-1.43127,2.99309,-1.25436,230.381,223.438,196.928,188.723,812.5,812.5,812.525,812.525,229.224,224.489,196.822,189.648,
104.12,-0.629423,-4.0941,13.9254,-9.20188,1.08061,-0.697729,4.81121,-5.19409,230,230,180,200,59.2092,13.1576,0,0,881.56,0,58.2277,10.1157,0,0,886.304,0,79.4352,-7.49382,0,0,847.86,0,-2378.24,-2134.82,0,0,-2282.85,0,-2319.03,-2121.66,0,0,-1401.29,0,46.0516,0,0,0,904.586,0,-133.879,88.156,0,0,-722.682,0,59.1523,12.9265,0,0,881.896,0,-12.4556,-1.12262,-25.4476,-0.586309,-6.882,44.7852,-19.3376,-12.4556,-1.15132,-25.4476,-0.644941,-6.882,-1.65705,44.7852,2.89153,77.6164,-8.4706,0,0,847.488,0,6.4614,-0.16835,-37.3557,-1.21514,31.2825,-0.388132,37.7439,6.4614,-0.153463,-37.3557,-1.30121,31.2825,2.26092,-0.388132,-1.24528,-0.321121,-1.36533,2.08361,-0.200115,229.119,223.438,194.404,188.723,812.6,812.6,812.625,812.625,229.049,224.541,196.009,190.598,
